what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510131865996
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510131881757
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510131913104
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510131915265
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510131930425
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.newWizard",1510131930438
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1510131930517
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1510131930639
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510131942233
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510131949232
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510131957929
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510131962765
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1510131998379
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510132003477
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510132011179
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510132118783
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510132119976
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510132120306
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510132135898
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510132204227
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510132204689
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510132294375
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510132297430
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1510132300736
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1510132300999
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1510132301337
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1510132301714
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1510132302091
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1510132302506
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1510132302869
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1510132303307
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1510132303556
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1510132304320
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1510132305069
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1510132305651
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1510132306092
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1510132306481
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1510132306868
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1510132313210
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1510132313374
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510132371822
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510132372922
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1510132458499
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1510132497698
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1510132509870
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510132524627
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510132544432
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1510132551681
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1510132551911
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1510132552131
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1510132552508
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1510132552908
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1510132553303
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1510132656042
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1510132809886
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1510132812173
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510132841337
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510132850269
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510132929688
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510132945804
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510132946663
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510133704930
error,log,,,"Internal Error",1510133719757
error,log,,,"Internal Error",1510133721597
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1510133772054
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1510133772860
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510133929021
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510133929897
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510133930198
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510133934847
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1510134303451
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1510134309447
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1510134584864
error,log,,,"Internal Error",1510134669587
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510134674440
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510134675011
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510134675231
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1510134847784
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1510134862389
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1510134866356
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510134878373
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510134879333
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510135786253
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510139918281
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1510140058853
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1510140273650
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1510140279221
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1510140295552
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1510140295724
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1510140297110
error,log,,,"Internal Error",1510140304603
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1510140304869
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1510140309095
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1510140316198
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1510140317892
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1510140395507
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1510140397255
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1510140402566
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.eof",1510140407634
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.eof",1510140407931
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1510140408344
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1510140408719
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1510140409047
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1510140409345
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1510140409934
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1510140411220
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1510140411478
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1510140411751
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1510140412161
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1510140412402
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1510140412639
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1510140412889
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1510140413154
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1510140413411
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1510140413645
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1510140413928
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1510140414158
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1510140414427
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1510140414657
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1510140415064
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1510140415384
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1510140415697
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1510140416154
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1510140416572
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1510140416978
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1510140417370
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1510140417753
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1510140418276
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1510140418692
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1510140419064
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1510140419501
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1510140424338
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1510140436976
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1510140574079
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1510140579064
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510140650946
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510140669812
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1510140864956
error,log,,,"Internal Error",1510140935986
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510140960540
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510140969460
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510140970519
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510140983907
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510140984485
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510140989173
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510140991012
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510140991775
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1510140996483
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510141011700
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510141017338
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1510141019142
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1510141021612
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510141027595
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510141029024
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510141091729
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510141142509
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1510141162771
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1510141169283
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510141189390
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510141199904
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1510141219489
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510141228216
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510141229280
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510141232060
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510141261732
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510141278666
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510141290871
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510141301220
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510141301330
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1510141339265
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1510141340528
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1510141341080
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510141395622
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510143734521
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510143744246
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510143744750
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1510143748580
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510143767654
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510143792062
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510143792694
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510143794444
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1510143947770
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510144093850
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510144102127
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1510144105818
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1510144107907
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1510144143385
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1510144145744
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1510144700218
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1510144776041
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1510144776294
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1510144776482
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1510144776638
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1510144776810
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1510144848616
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1510144848741
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510145045729
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510145047136
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510145058580
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510145059970
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1510145161144
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1510145174320
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1510145309897
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1510145321900
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1510145411770
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1510145416647
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1510145451675
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1510145458025
error,log,,,"Internal Error",1510145536131
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1510145638235
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1510145646196
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1510145659521
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1510145671469
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1510145676819
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1510145676912
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1510145680366
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1510145681694
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1510145683180
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.navigate.linkWithEditor",1510145687650
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.navigate.linkWithEditor",1510145689416
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.navigate.collapseAll",1510145697449
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.navigate.collapseAll",1510145698184
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1510145704846
