what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509289443168
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1509289444465
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1509289445075
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509289460509
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509289461307
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509289471609
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509289476236
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509289479205
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509289486352
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509289514823
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509289522387
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1509289524547
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509289527235
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509289601025
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509289603503
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509289605217
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509289613158
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509289615591
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1509289643161
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1509289647492
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1509289657646
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1509289657791
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1509289657979
