what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1510146174553
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1510146180076
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1510146196073
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1510146197480
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1510146203325
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1510146205757
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1510146223670
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1510146244191
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510146416078
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510146418285
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1510146456931
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1510146464194
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1510146467522
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510146475245
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510146481559
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1510146486362
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1510146490253
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1510146491003
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1510146492493
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510146493438
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510146494945
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1510146496411
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510146499856
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510146501027
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510146502443
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510146507452
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1510146541674
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1510146544612
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1510146546612
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510146550601
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510146551659
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1510146560838
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1510146700474
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1510146710069
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1510146712230
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1510146752031
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1510147082662
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1510147088057
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1510147089855
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1510147096166
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1510147123998
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1510147124874
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.goto.previous.member",1510147129423
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1510147134610
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1510147136397
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1510147137763
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510147176715
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510147180906
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510147200721
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510147201987
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510147287322
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510147287697
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1510147300065
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510147301099
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1510380458765
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1510380458767
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1510380458767
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1510380458768
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1510380458768
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1510380458769
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1510380458770
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1510380458770
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1510380458771
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1510380458771
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1510380458772
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1510380458772
started,bundle,org.eclipse.core.resources,3.6.1.R36x_v20110131-1630,"org.eclipse.core.resources",1510380458773
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1510380458774
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1510380458774
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1510380458775
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1510380458775
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1510380458776
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1510380458777
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1510380458777
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1510380458778
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1510380458778
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1510380458779
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1510380458780
started,bundle,org.eclipse.equinox.p2.core,2.0.3.R36x_v20110111,"org.eclipse.equinox.p2.core",1510380458780
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.203.R36x_v20101220,"org.eclipse.equinox.p2.directorywatcher",1510380458781
started,bundle,org.eclipse.equinox.p2.engine,2.0.1.R36x_v20110201,"org.eclipse.equinox.p2.engine",1510380458781
started,bundle,org.eclipse.equinox.p2.metadata,2.0.1.R36x_v20101202,"org.eclipse.equinox.p2.metadata",1510380458782
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1510380458783
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1510380458783
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.2.R36x_v20110114,"org.eclipse.equinox.p2.reconciler.dropins",1510380458784
started,bundle,org.eclipse.equinox.p2.repository,2.0.2.R36x_v20110111-1500,"org.eclipse.equinox.p2.repository",1510380458785
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1510380458785
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1510380458785
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1510380458786
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1510380458787
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1510380458788
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1510380458788
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1510380458789
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1510380458790
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1510380458791
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1510380458791
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1510380458792
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1510380458793
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1510380458794
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1510380458794
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1510380458794
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1510380458795
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1510380458796
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1510380458797
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1510380458797
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1510380458798
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1510380458798
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1510380458799
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1510380458799
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1510380458800
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1510380458800
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1510380458801
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1510380458802
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1510380458803
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1510380458804
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1510380458804
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1510380458806
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1510380458807
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1510380458808
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1510380458809
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1510380458809
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1510380458809
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1510380458811
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1510380458811
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1510380458812
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1510380458813
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1510380458814
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1510380458815
os,sysinfo,,,"win32",1510380458818
arch,sysinfo,,,"x86_64",1510380458818
ws,sysinfo,,,"win32",1510380458818
locale,sysinfo,,,"zh_CN",1510380458818
processors,sysinfo,,,"4",1510380458818
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1510380458818
java.runtime.version,sysinfo,,,"1.6.0_45-b06",1510380458818
java.specification.name,sysinfo,,,"Java Platform API Specification",1510380458818
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1510380458818
java.specification.version,sysinfo,,,"1.6",1510380458818
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1510380458818
java.version,sysinfo,,,"1.6.0_45",1510380458818
java.vm.info,sysinfo,,,"mixed mode",1510380458818
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1510380458818
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1510380458818
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1510380458818
java.vm.specification.version,sysinfo,,,"1.0",1510380458818
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1510380458818
java.vm.version,sysinfo,,,"20.45-b01",1510380458818
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1510380458841
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1510380458853
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1510380461477
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1510380461650
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1510380461697
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1510380463789
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510380470348
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510380631847
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510380633015
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510380669029
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1510380682927
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1510380683017
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510380686365
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510380688921
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1510380777761
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1510380778084
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510380778633
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510380829855
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510380845111
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510380848369
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510380849000
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510380856063
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1510380878235
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1510380880277
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1510380886233
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1510380886736
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1510380891399
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510380894631
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510380938977
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510380955550
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510380959487
error,log,,,"Internal Error",1510380964664
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510380974180
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510380996591
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510381004660
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510381014343
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510381019185
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510381022916
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1510381024458
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510381028506
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510381053672
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1510381055672
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510381060739
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510381070097
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1510381074362
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1510381087762
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1510381090363
error,log,,,"Internal Error",1510381091459
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510381091897
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510381117061
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510381137050
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510381139029
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1510381146988
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1510381166631
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1510381167068
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1510381167430
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1510381167492
error,log,,,"Internal Error",1510381168307
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1510381172771
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1510381172787
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1510381196491
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1510381227653
error,log,,,"Internal Error",1510381425804
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1510381501553
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1510381503994
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.add.block.comment",1510381515891
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1510381524266
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1510381533850
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1510381589986
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510381610454
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510381612127
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1510381683292
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1510381730167
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1510381736018
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1510381736855
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1510381738194
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510381753460
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510381753586
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510381754723
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510381754839
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1510381762710
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1510381794055
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1510381794522
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1510381796617
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510381891868
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510382830294
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510382851955
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510382876033
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510382876652
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510382901397
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510382902498
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1510382902530
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510382937044
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510382959291
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510382989323
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510383002790
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510383022853
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1510383027357
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510383059243
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510383109962
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510383110274
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510383112503
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1510383114884
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1510383115181
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1510383115429
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1510383115632
